iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
64	0.9618116664	0.8705741005	0.9085714286	0.8448447224	0.884329932
65	0.9598566039	0.8683235757	0.9085714286	0.8438509335	0.8846870748
66	0.9617919729	0.8702340175	0.9085714286	0.8450931692	0.8851870748
67	0.9608606878	0.8716843732	0.9085714286	0.8469565231	0.8851791383
68	0.9612347105	0.8686545723	0.9057142857	0.842732921	0.8829092971
69	0.9615116638	0.8756383814	0.9	0.851801244	0.8775362812
70	0.9646507001	0.8734295369	0.9028571429	0.8462111818	0.8784297052
71	0.9646752329	0.8756625214	0.9057142857	0.8504347842	0.8809297052
72	0.9628093878	0.8751844619	0.9	0.8504347842	0.8758662132
73	0.9659107919	0.8725114411	0.9085714286	0.8449689453	0.8841077098
74	0.9659560479	0.874953749	0.9085714286	0.8460869578	0.8859126984
75	0.9609879369	0.8780121444	0.9085714286	0.8531677026	0.8881825397
76	0.9610606538	0.8802993127	0.9085714286	0.8556521751	0.8878571429
77	0.9641460195	0.8862912838	0.9142857143	0.8617391314	0.8945759637
78	0.9640715906	0.8818983176	0.9114285714	0.8561490696	0.8889013605
79	0.964071622	0.8807610293	0.9171428571	0.8545341628	0.8950873016
80	0.9639592308	0.8882034929	0.9171428571	0.8634782621	0.8946111111
81	0.9627169841	0.8874982941	0.9142857143	0.8631055914	0.8923571429
82	0.9628405134	0.8823554082	0.9085714286	0.8549068336	0.8889761905
83	0.9640882296	0.8798683964	0.9085714286	0.8513043491	0.8887857143
84	0.9641305546	0.87981278	0.9085714286	0.8513043491	0.8886428571
85	0.9638117223	0.8798264554	0.9142857143	0.8513043495	0.8947653061
86	0.9639590427	0.8762776156	0.9057142857	0.8462111815	0.8861587302
87	0.9642402532	0.8793991795	0.9085714286	0.8503105603	0.890606576
88	0.9645540365	0.8832305224	0.9057142857	0.8542857153	0.8882176871
89	0.9645633345	0.8854839865	0.9085714286	0.8563975164	0.8911462585
90	0.9632981672	0.8846974807	0.9142857143	0.8560248457	0.8959761905
91	0.9632929567	0.8828724621	0.9114285714	0.854658386	0.8938809524
92	0.963205389	0.8853367676	0.9114285714	0.8572670817	0.8947256236
93	0.9631606608	0.8874707973	0.9028571429	0.8607453425	0.8885702948
94	0.9631620574	0.8882917944	0.9142857143	0.8611180135	0.8996621315
95	0.9631621455	0.8896774566	0.9171428571	0.8624844732	0.9022018141
96	0.9637842167	0.8885947524	0.9171428571	0.8608695664	0.9023321995
97	0.9644276317	0.8885948522	0.9142857143	0.8582608707	0.8991020408
98	0.9644796313	0.8906974629	0.9228571429	0.8607453428	0.9098866213
99	0.9641646101	0.8898743131	0.9228571429	0.8600000014	0.9087210884
