iter	Passed	Remaining
203	600	1086
204	604	1084
205	606	1080
206	609	1077
207	612	1074
208	615	1071
209	619	1070
210	622	1067
211	625	1064
212	628	1061
213	631	1058
214	634	1056
215	637	1053
216	640	1050
217	643	1047
218	646	1045
219	649	1042
220	652	1039
221	655	1036
222	658	1034
223	662	1031
224	664	1028
225	667	1025
226	670	1022
227	673	1018
228	675	1015
229	680	1014
230	700	1037
231	705	1037
232	711	1038
233	716	1037
234	719	1035
235	723	1032
236	727	1031
237	730	1028
238	734	1026
239	737	1023
240	741	1021
241	744	1018
242	748	1015
243	751	1012
244	754	1009
245	757	1006
246	760	1003
247	764	1001
248	767	998
249	770	995
250	774	993
251	777	990
252	781	988
253	784	985
254	787	982
255	791	979
256	794	977
257	812	991
258	832	1009
259	900	1083
260	903	1079
261	906	1076
262	910	1072
263	913	1069
264	917	1066
265	922	1064
266	925	1060
267	928	1056
268	935	1057
269	938	1053
270	942	1049
271	945	1046
272	948	1042
273	951	1037
274	963	1044
275	969	1043
276	975	1042
277	980	1040
278	984	1037
279	987	1033
280	990	1029
281	993	1024
282	996	1020
283	998	1016
284	1002	1012
285	1005	1008
286	1007	1004
287	1010	1000
288	1013	995
289	1017	993
290	1021	990
291	1025	986
292	1029	983
293	1032	980
294	1036	976
295	1039	972
296	1041	968
297	1044	963
298	1048	960
299	1050	956
300	1054	952
301	1057	948
302	1060	944
303	1063	940
304	1066	936
305	1069	933
306	1072	929
307	1075	925
308	1078	921
309	1081	917
310	1084	913
311	1087	909
312	1089	905
313	1092	901
314	1095	897
315	1099	893
316	1102	889
317	1104	885
318	1107	881
319	1111	878
320	1115	875
321	1119	872
322	1122	868
323	1125	865
324	1130	862
325	1133	859
326	1136	855
327	1140	851
328	1143	847
329	1146	843
330	1149	840
331	1151	836
332	1154	832
333	1157	828
334	1160	824
335	1163	820
336	1166	817
337	1169	813
338	1172	809
339	1175	805
340	1178	801
341	1181	798
342	1184	794
343	1187	790
344	1190	786
345	1193	782
346	1196	778
347	1199	775
348	1204	772
349	1209	770
350	1213	767
351	1216	764
352	1220	760
353	1224	757
354	1227	753
355	1231	750
356	1234	747
357	1237	743
358	1241	740
359	1244	736
360	1248	733
361	1251	729
362	1255	726
363	1258	722
364	1262	719
365	1265	715
366	1268	712
367	1272	709
368	1276	705
369	1280	702
370	1283	698
371	1286	695
372	1290	692
373	1294	688
374	1298	685
375	1304	683
376	1308	680
377	1313	677
378	1317	674
379	1320	670
380	1323	667
381	1327	663
382	1330	660
383	1333	656
384	1336	652
385	1339	648
386	1343	645
387	1347	642
388	1350	638
389	1354	635
390	1357	631
391	1360	628
392	1364	624
393	1367	621
394	1370	617
395	1374	614
396	1378	610
397	1381	607
398	1384	603
399	1387	599
400	1390	596
401	1392	592
402	1395	588
403	1398	584
404	1402	581
405	1410	580
406	1414	577
407	1417	573
408	1421	569
409	1425	566
410	1429	563
411	1432	559
412	1435	556
413	1438	552
414	1441	548
415	1443	544
416	1447	541
417	1449	537
418	1453	534
419	1456	530
420	1459	526
421	1462	523
422	1464	519
423	1468	515
424	1471	512
425	1474	508
426	1477	505
427	1480	501
428	1484	498
429	1487	494
430	1490	491
431	1494	487
432	1499	484
433	1502	481
434	1505	477
435	1508	474
436	1512	470
437	1516	467
438	1524	465
439	1529	462
440	1532	458
441	1536	455
442	1540	451
443	1543	448
444	1546	444
445	1550	441
446	1553	437
447	1557	434
448	1560	430
449	1564	427
450	1567	424
451	1573	421
452	1577	417
453	1582	414
454	1586	411
455	1591	408
456	1595	404
457	1599	401
458	1602	398
459	1606	394
460	1611	391
461	1614	387
462	1617	384
463	1621	380
464	1624	377
465	1628	373
466	1631	370
467	1634	366
468	1637	363
469	1640	359
470	1644	356
471	1647	352
472	1650	348
473	1654	345
474	1657	342
475	1660	338
476	1664	334
477	1667	331
478	1670	327
479	1674	324
480	1677	320
481	1680	317
482	1683	313
483	1686	310
484	1690	306
485	1694	303
486	1697	299
487	1700	296
488	1703	292
489	1706	289
490	1709	285
491	1712	281
492	1715	278
493	1718	274
494	1721	271
495	1724	267
496	1727	264
497	1730	260
498	1733	257
499	1736	253
500	1739	249
501	1742	246
502	1745	242
503	1748	239
504	1751	235
505	1754	232
506	1757	228
507	1759	225
508	1762	221
509	1765	218
510	1767	214
511	1770	210
512	1773	207
513	1775	203
514	1778	200
515	1781	196
516	1784	193
517	1787	189
518	1789	186
519	1792	182
520	1795	179
521	1797	175
522	1800	172
523	1803	168
524	1806	165
525	1808	161
526	1811	158
527	1814	154
528	1816	151
529	1819	147
530	1822	144
531	1824	140
532	1828	137
533	1830	133
534	1833	130
535	1836	126
536	1839	123
537	1841	119
538	1845	116
539	1848	112
540	1850	109
541	1853	106
542	1856	102
543	1859	99
544	1862	95
545	1865	92
546	1868	88
547	1871	85
548	1874	81
549	1877	78
550	1880	75
551	1882	71
552	1885	68
553	1888	64
554	1891	61
555	1894	57
556	1897	54
557	1900	51
558	1903	47
559	1906	44
560	1909	40
561	1912	37
562	1915	34
563	1918	30
564	1920	27
565	1937	23
566	1940	20
567	1943	17
568	1946	13
569	1949	10
570	1952	6
571	1956	3
572	1959	0
