iter	Passed	Remaining
243	127947	203981
244	128475	203462
245	128994	202929
246	129472	202332
247	129959	201751
248	130436	201154
249	130942	200604
250	131422	200014
251	131892	199408
252	132403	198867
253	132928	198345
254	133433	197795
255	134068	197436
256	134564	196872
257	135110	196381
258	135649	195879
259	136186	195374
260	136711	194853
261	137249	194349
262	137756	193801
263	138257	193246
264	138764	192698
265	139758	192824
266	140445	192521
267	141201	192308
268	141798	191875
269	142335	191362
270	142840	190805
271	143346	190250
272	143823	189657
273	144327	189100
274	144849	188567
275	145535	188247
276	146158	187843
277	146678	187304
278	147188	186755
279	147694	186200
280	148201	185647
281	148742	185136
282	149268	184607
283	149760	184036
284	150249	183463
285	150746	182898
286	151261	182357
287	151766	181803
288	152314	181301
289	152838	180770
290	153367	180246
291	153893	179717
292	154434	179207
293	154963	178682
294	155479	178143
295	156010	177620
296	156558	177116
297	157127	176636
298	157662	176118
299	158195	175597
300	158730	175077
301	159268	174562
302	159802	174042
303	160310	173494
304	160844	172974
305	161460	172540
306	162082	172113
307	162713	171694
308	163300	171227
309	164022	170901
310	164611	170433
311	165210	169975
312	165838	169547
313	166504	169155
314	167140	168732
315	167755	168285
316	168304	167773
317	168864	167271
318	169406	166751
319	169935	166217
320	170438	165659
321	170962	165122
322	171479	164577
323	172024	164060
324	172558	163532
325	173079	162992
326	173665	162513
327	174217	162001
328	174758	161479
329	175672	161299
330	176254	160812
331	176790	160282
332	177325	159752
333	177857	159219
334	178375	158674
335	178908	158142
336	179445	157614
337	180021	157119
338	180565	156596
339	181109	156073
340	181647	155545
341	182169	155003
342	182716	154483
343	183246	153947
344	183787	153422
345	184320	152890
346	184907	152402
347	185457	151883
348	185971	151334
349	186494	150794
350	187324	150500
351	188009	150086
352	188576	149578
353	189107	149042
354	189706	148558
355	190414	148159
356	191114	147752
357	191669	147231
358	192259	146738
359	192847	146242
360	193394	145715
361	193913	145167
362	194444	144628
363	194967	144083
364	195490	143538
365	196012	142992
366	196612	142504
367	197125	141952
368	197689	141436
369	198293	140949
370	198885	140453
371	199432	139924
372	199978	139395
373	200542	138878
374	201064	138332
375	201605	137799
376	202166	137279
377	202719	136755
378	203241	136209
379	203824	135704
380	204400	135194
381	205218	134842
382	205877	134384
383	206503	133904
384	207059	133378
385	207628	132860
386	208157	132316
387	208718	131793
388	209286	131274
389	209855	130756
390	210395	130218
391	210967	129702
392	211492	129155
393	212051	128630
394	212588	128091
395	213177	127583
396	213752	127067
397	214285	126525
398	214905	126034
399	215469	125510
400	216012	124975
401	216577	124451
402	217092	123898
403	217642	123366
404	218319	122905
405	218933	122408
406	219522	121897
407	220088	121372
408	220657	120848
409	221206	120314
410	221778	119792
411	222327	119258
412	222886	118729
413	223458	118206
414	223984	117659
415	224554	117135
416	225117	116607
417	225661	116069
418	226377	115619
419	227153	115199
420	227905	114764
421	228565	114282
422	229149	113762
423	229732	113240
424	230320	112721
425	230871	112183
426	231471	111669
427	232085	111162
428	232664	110637
429	233208	110096
430	233747	109552
431	234315	109021
432	234985	108538
433	235770	108106
434	236353	107581
435	236876	107028
436	237467	106507
437	238032	105973
438	238588	105435
439	239165	104906
440	239714	104365
441	240263	103824
442	240799	103277
443	241377	102748
444	241941	102213
445	242529	101688
446	243081	101147
447	243696	100633
448	244237	100088
449	244783	99545
450	245339	99006
451	245888	98464
452	246459	97931
453	247007	97388
454	247566	96850
455	248178	96332
456	248743	95796
457	249266	95243
458	249843	94712
459	250415	94178
460	251060	93671
461	251625	93134
462	252165	92587
463	252668	92028
464	253165	91466
