iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
68	0.6023631021	0.4350850903	0.5	0.496024845	0.3067823129
69	0.6020934157	0.4385394293	0.5	0.5024844724	0.3070464853
70	0.6020730676	0.4368580235	0.4971428571	0.5004968949	0.3061893424
71	0.5997639274	0.4345756369	0.4971428571	0.4983850937	0.3053764172
72	0.5997034231	0.4327767815	0.4971428571	0.4955279506	0.3055668934
73	0.5971419075	0.4309315108	0.5	0.494161491	0.3061950113
74	0.5962429412	0.4337369382	0.5	0.4987577644	0.3067052154
75	0.5988609602	0.431133356	0.5	0.4940372672	0.3076405896
76	0.5968560643	0.432248072	0.5	0.4956521742	0.3067732426
77	0.598980351	0.4302361409	0.5	0.4926708077	0.3075170068
78	0.5989804408	0.4302361409	0.5	0.4926708077	0.3077891156
79	0.5989780113	0.4293620734	0.5	0.4913043482	0.3078764172
80	0.5989830841	0.4305843957	0.5	0.4927950314	0.3074455782
81	0.5997585686	0.4317072508	0.5	0.4937888203	0.307978458
82	0.5987468194	0.4331906338	0.4971428571	0.4973913049	0.3044603175
83	0.5990270809	0.4313609687	0.5	0.4944099383	0.3061587302
84	0.598699308	0.4312616838	0.4971428571	0.4944099383	0.3043174603
85	0.5993355857	0.4305795539	0.4942857143	0.4929192551	0.3042936508
86	0.5984721041	0.425275059	0.4942857143	0.4864596274	0.3026746032
87	0.5984701301	0.425275059	0.4942857143	0.4864596274	0.3031678005
88	0.6070748186	0.4274150346	0.4942857143	0.4863354038	0.3037596372
89	0.6070748183	0.4273863871	0.4942857143	0.4863354038	0.3037596372
90	0.6033533105	0.4261663264	0.4942857143	0.4863354038	0.3040657596
91	0.6020344239	0.4226768563	0.4942857143	0.482236025	0.3022426304
92	0.6030755847	0.4230556179	0.4942857143	0.482236025	0.3029886621
93	0.6052851184	0.4217072382	0.4942857143	0.4800000001	0.3032267574
94	0.6052026598	0.4216082717	0.4885714286	0.4800000001	0.3004886621
95	0.6051165282	0.4221612382	0.4885714286	0.4807453418	0.300329932
96	0.604481878	0.4247370132	0.4885714286	0.4853416153	0.2996632653
97	0.6041838886	0.4246043735	0.4885714286	0.4853416153	0.2993911565
98	0.603632095	0.4246298543	0.4885714286	0.4858385099	0.2992380952
99	0.6034819818	0.4214559233	0.4885714286	0.4816149072	0.2986666667
100	0.6037754621	0.4215885629	0.4885714286	0.4816149072	0.298462585
101	0.6036984094	0.4214005246	0.4885714286	0.4816149072	0.2986666667
102	0.6036984084	0.4214005246	0.4885714286	0.4816149072	0.2985079365
103	0.603702839	0.4216673966	0.4914285714	0.4821118016	0.2996303855
104	0.6041076662	0.4212345732	0.4914285714	0.4821118016	0.2987517007
105	0.6041073566	0.4223133769	0.4914285714	0.4834782612	0.2985929705
106	0.6039452713	0.4221994567	0.4914285714	0.4834782612	0.2985929705
107	0.6039452757	0.4221994567	0.4914285714	0.4834782612	0.2987970522
108	0.6021561044	0.4216276376	0.4942857143	0.4834782612	0.2996405896
109	0.6020142092	0.4197049499	0.4914285714	0.4809937891	0.2970192744
110	0.6017119421	0.4214433793	0.4942857143	0.4834782612	0.2986836735
111	0.601675171	0.421300494	0.4971428571	0.4834782612	0.2992687075
112	0.6017304461	0.4211364636	0.5	0.4833540373	0.3005170068
113	0.601328838	0.4185724731	0.5	0.4798757765	0.2992913832
114	0.6013294193	0.4185724731	0.5	0.4798757765	0.2995136054
115	0.6010023459	0.4183168583	0.5	0.4798757765	0.2994047619
116	0.6009803738	0.4174261018	0.5	0.4783850932	0.2992539683
117	0.6009644552	0.4174990695	0.5028571429	0.4785093168	0.3008095238
118	0.6009597337	0.4174990695	0.5	0.4785093168	0.2992619048
119	0.6010481292	0.4150359788	0.5028571429	0.4751552794	0.3002142857
120	0.6010880499	0.4151146098	0.5028571429	0.4751552794	0.3002142857
121	0.601376714	0.4134906934	0.5028571429	0.4724223601	0.2999761905
122	0.6010274181	0.4132856263	0.5028571429	0.4724223601	0.2998333333
123	0.5969963495	0.412387704	0.5028571429	0.4725465836	0.2984047619
124	0.5969883984	0.410349452	0.5028571429	0.4693167698	0.2981190476
125	0.5969879156	0.410349452	0.4971428571	0.4693167698	0.2946904762
126	0.5974338536	0.4122177193	0.4971428571	0.4719254656	0.2952301587
127	0.5970279937	0.410428083	0.4971428571	0.4693167698	0.2950714286
128	0.5974339274	0.4122177193	0.4971428571	0.4719254656	0.295452381
129	0.5975262636	0.412460048	0.4971428571	0.4719254656	0.2960646259
130	0.6015642313	0.4134604621	0.4971428571	0.4719254656	0.2976292517
131	0.6015659649	0.4134604621	0.4971428571	0.4719254656	0.2977086168
132	0.6015666221	0.4134604621	0.5	0.4719254656	0.2991371882
133	0.6016187723	0.4135698694	0.5	0.4719254656	0.2995623583
134	0.6008185436	0.413132624	0.5	0.4719254656	0.2987596372
135	0.5967812766	0.41213221	0.5	0.4719254656	0.2973310658
136	0.5967404801	0.4121988758	0.5	0.4720496892	0.2976802721
137	0.596708722	0.4102422231	0.5	0.4694409934	0.2968231293
138	0.5967538502	0.410278049	0.5	0.4694409934	0.2963945578
139	0.5967537907	0.410278049	0.5	0.4694409934	0.2963945578
140	0.5966380655	0.4102204753	0.5	0.4694409934	0.2958004535
141	0.5966038732	0.4100181597	0.5	0.4694409934	0.2954421769
142	0.5956268451	0.4094277036	0.5	0.4694409934	0.2949659864
143	0.596203269	0.4094850801	0.5	0.4694409934	0.2952675737
144	0.5961987486	0.4094850801	0.5	0.4694409934	0.2952675737
145	0.5961987486	0.4094850801	0.5	0.4694409934	0.2952675737
146	0.5961987486	0.4094850801	0.5	0.4694409934	0.2952675737
147	0.5943870989	0.4084286859	0.5	0.4694409934	0.2945929705
148	0.5941486024	0.4079938274	0.5	0.4694409934	0.29411678
149	0.5941376731	0.4079819631	0.5	0.4694409934	0.29411678
150	0.5941373454	0.4079819631	0.5	0.4694409934	0.2939126984
151	0.5940932475	0.4079651844	0.5	0.4694409934	0.2939126984
152	0.594093086	0.4079651844	0.5	0.4694409934	0.2939126984
153	0.5941324924	0.4079819631	0.4942857143	0.4694409934	0.2916269841
154	0.5941324525	0.4079819631	0.4942857143	0.4694409934	0.2916269841
155	0.5940774344	0.4078000053	0.4942857143	0.4694409934	0.2910555556
156	0.5971568803	0.4087902022	0.4942857143	0.4694409934	0.2918548753
157	0.5949028114	0.408500571	0.4942857143	0.4694409934	0.2923310658
158	0.5905760706	0.4077946533	0.4942857143	0.4694409934	0.2930453515
159	0.5903514441	0.4072814975	0.4942857143	0.4694409934	0.2921950113
160	0.5903513947	0.4072814975	0.4942857143	0.4694409934	0.2919965986
161	0.5903513944	0.4072814975	0.4942857143	0.4694409934	0.2919965986
162	0.5902662597	0.4028785584	0.4942857143	0.4628571424	0.2919013605
163	0.5896157904	0.4023383659	0.4942857143	0.4628571424	0.2909489796
164	0.5898845309	0.4027477881	0.4942857143	0.4628571424	0.2912210884
165	0.5896221848	0.4023383659	0.4942857143	0.4628571424	0.290744898
166	0.5896154891	0.4023383659	0.4942857143	0.4628571424	0.290744898
167	0.5899004147	0.4027477881	0.4942857143	0.4628571424	0.2916292517
168	0.5896220323	0.4023383659	0.4942857143	0.4628571424	0.2909489796
169	0.5896161599	0.4023383659	0.4942857143	0.4628571424	0.290744898
170	0.5896161894	0.4023383659	0.4942857143	0.4628571424	0.290744898
171	0.5897710221	0.4024521188	0.4942857143	0.4628571424	0.2912959184
172	0.5898955283	0.4058376115	0.4942857143	0.4674534158	0.2920578231
173	0.5895568458	0.4055703861	0.4942857143	0.4674534158	0.291914966
174	0.5895568458	0.4055703861	0.4942857143	0.4674534158	0.291914966
175	0.5895568458	0.4055703861	0.4942857143	0.4674534158	0.291914966
176	0.5892946331	0.405160964	0.4942857143	0.4674534158	0.2915657596
177	0.5895263178	0.4055396372	0.4942857143	0.4674534158	0.2919229025
178	0.58927365	0.4054668103	0.4942857143	0.4678260865	0.291446712
179	0.58927365	0.4054668103	0.4942857143	0.4678260865	0.291446712
180	0.5892482041	0.4023087277	0.4942857143	0.4632298131	0.2913594104
181	0.5894742213	0.4023996779	0.4942857143	0.4632298131	0.2913594104
182	0.5894745489	0.4023996779	0.4942857143	0.4632298131	0.2913594104
183	0.5894745489	0.4023996779	0.4942857143	0.4632298131	0.2913594104
184	0.5894872062	0.4024561226	0.4942857143	0.4632298131	0.2913594104
185	0.589261185	0.4023651724	0.4942857143	0.4632298131	0.2913594104
186	0.5892524206	0.4011087199	0.4942857143	0.4616149063	0.2913594104
187	0.5892526944	0.4011087199	0.4942857143	0.4616149063	0.2916655329
188	0.5892528434	0.4011087199	0.4942857143	0.4616149063	0.2916655329
189	0.5892528434	0.4011087199	0.4942857143	0.4616149063	0.2916655329
190	0.5894848372	0.404420275	0.4942857143	0.4662111798	0.2919512472
191	0.5894592378	0.4012621924	0.4942857143	0.4616149063	0.2916655329
192	0.5871206944	0.4009273608	0.4942857143	0.4616149063	0.2902108844
193	0.5871133564	0.4009273608	0.4942857143	0.4616149063	0.2899569161
194	0.5869067331	0.4007738883	0.4942857143	0.4616149063	0.2899569161
195	0.5869067331	0.4007738883	0.4942857143	0.4616149063	0.2899569161
196	0.5868234423	0.4007738883	0.4942857143	0.4616149063	0.2899569161
197	0.5870555519	0.4040854434	0.4942857143	0.4662111798	0.2902426304
198	0.5877126226	0.4046256359	0.4971428571	0.4662111798	0.2917664399
199	0.5869633429	0.4038307017	0.4971428571	0.4662111798	0.2903378685
200	0.5869633429	0.4038307017	0.4971428571	0.4662111798	0.2903378685
201	0.5869631814	0.4038307017	0.4971428571	0.4662111798	0.2903378685
202	0.5870553875	0.4040854434	0.4942857143	0.4662111798	0.2902426304
203	0.5869034277	0.405491351	0.4942857143	0.4681987576	0.2902426304
204	0.5868047871	0.4052366093	0.4971428571	0.4681987576	0.291276644
205	0.5867643035	0.4036772293	0.5	0.4662111798	0.2918480726
206	0.5870279594	0.4042807499	0.5	0.4662111798	0.2926099773
207	0.5871418886	0.4041050941	0.5	0.4662111798	0.2920544218
208	0.587141893	0.4041050941	0.5	0.4662111798	0.2920544218
209	0.5874240621	0.4043295654	0.4971428571	0.4662111798	0.291244898
210	0.5871348301	0.4041050941	0.4971428571	0.4662111798	0.291244898
211	0.5871348141	0.4041050941	0.4971428571	0.4662111798	0.291244898
212	0.5869282057	0.4039516216	0.4971428571	0.4662111798	0.2914829932
213	0.586913257	0.4039516216	0.4971428571	0.4662111798	0.2910408163
214	0.5934131286	0.4055412785	0.4971428571	0.4662111798	0.292138322
215	0.5867242013	0.4078413711	0.4971428571	0.4708074531	0.2917573696
216	0.5860738403	0.4073011786	0.4971428571	0.4708074531	0.2910430839
217	0.586343038	0.4077106008	0.5	0.4708074531	0.2920907029
218	0.5857899612	0.4070681178	0.5	0.4708074531	0.2913764172
219	0.5857909903	0.4070681178	0.5	0.4708074531	0.291154195
220	0.5857910252	0.4070681178	0.5	0.4708074531	0.291154195
221	0.5860026803	0.407373531	0.5	0.4708074531	0.2912811791
222	0.5860057855	0.407373531	0.5	0.4708074531	0.2914002268
223	0.5860057411	0.407373531	0.5	0.4708074531	0.2914002268
224	0.5860055752	0.407373531	0.4971428571	0.4708074531	0.289685941
225	0.5860055752	0.407373531	0.4971428571	0.4708074531	0.289685941
226	0.5860927616	0.4074765412	0.4971428571	0.4708074531	0.289685941
227	0.5860927276	0.4074765412	0.4971428571	0.4708074531	0.289685941
228	0.5860927436	0.4074765412	0.4971428571	0.4708074531	0.289685941
229	0.5860863557	0.4074765412	0.4942857143	0.4708074531	0.2879716553
230	0.5860863557	0.4074765412	0.4942857143	0.4708074531	0.2879716553
231	0.5860863397	0.4074765412	0.4942857143	0.4708074531	0.2879716553
232	0.5860057489	0.407373531	0.4942857143	0.4708074531	0.2879716553
233	0.5862192799	0.4077829532	0.4942857143	0.4708074531	0.2883684807
234	0.586218471	0.4084192086	0.4942857143	0.4716770185	0.2882732426
235	0.586218471	0.4084192086	0.4942857143	0.4716770185	0.2882732426
236	0.5861475665	0.4037236705	0.4942857143	0.4650931675	0.2880453515
237	0.5861475665	0.4037236705	0.4942857143	0.4650931675	0.2880453515
238	0.5855912796	0.4033700828	0.4942857143	0.4650931675	0.2879024943
239	0.5855863442	0.399807013	0.4971428571	0.4599999998	0.2890453515
240	0.5855863442	0.399807013	0.4971428571	0.4599999998	0.2890453515
241	0.5856158676	0.3998039171	0.4942857143	0.4599999998	0.2874897959
242	0.5856164728	0.3998039171	0.4942857143	0.4599999998	0.2873310658
243	0.5856127048	0.3998039171	0.4942857143	0.4599999998	0.2871269841
244	0.5856190926	0.3998039171	0.4942857143	0.4599999998	0.2871269841
245	0.58561131	0.3998039171	0.4942857143	0.4599999998	0.2870419501
246	0.5855069012	0.3984491436	0.4942857143	0.458385093	0.2870419501
247	0.5854996877	0.3973629861	0.4942857143	0.4563975154	0.2870419501
248	0.5855014189	0.3973629861	0.4942857143	0.4563975154	0.2870419501
249	0.5855014189	0.3994316363	0.4942857143	0.459254658	0.2873276644
250	0.5855014276	0.3994316363	0.4942857143	0.459254658	0.2873276644
251	0.5855014276	0.3994316363	0.4942857143	0.459254658	0.2873276644
252	0.5855916556	0.4024012048	0.4942857143	0.4632298137	0.2878038549
253	0.5855916582	0.4024012048	0.4942857143	0.4632298137	0.2878038549
254	0.5855900423	0.4024012048	0.4942857143	0.4632298137	0.287531746
255	0.585550689	0.4018830709	0.4942857143	0.462236025	0.287468254
256	0.5855506175	0.4018830709	0.4942857143	0.462236025	0.2875952381
257	0.585691548	0.4031755935	0.4942857143	0.4643478261	0.287531746
258	0.5859830817	0.4034000648	0.4971428571	0.4643478261	0.2883888889
259	0.5859830817	0.4034000648	0.4971428571	0.4643478261	0.2883888889
260	0.5856005301	0.4030725834	0.4971428571	0.4643478261	0.2882698413
261	0.5855211669	0.4030725834	0.4971428571	0.4643478261	0.2881337868
262	0.5855125392	0.4003148847	0.4971428571	0.4604968943	0.2876575964
263	0.5855121531	0.4003148847	0.4971428571	0.4604968943	0.2876575964
264	0.5853353836	0.3982150422	0.4971428571	0.457142857	0.2876984127
265	0.5853497546	0.400972741	0.4971428571	0.4609937888	0.2881746032
266	0.5852992349	0.4009508989	0.4942857143	0.4609937888	0.2869217687
267	0.5852992349	0.4009508989	0.4942857143	0.4609937888	0.2869217687
268	0.5852992448	0.4009508989	0.4942857143	0.4609937888	0.2869217687
269	0.5852992349	0.4009508989	0.4942857143	0.4609937888	0.2869217687
270	0.5852992349	0.4009508989	0.4942857143	0.4609937888	0.2869217687
271	0.5850544381	0.400627663	0.4942857143	0.4609937888	0.2864750567
272	0.5850534975	0.400627663	0.4942857143	0.4609937888	0.2866337868
273	0.5850458586	0.3978699642	0.4942857143	0.457142857	0.2865600907
274	0.5849777661	0.397668085	0.4942857143	0.457142857	0.2862596372
275	0.5849770794	0.397668085	0.4942857143	0.457142857	0.2858514739
276	0.5849050018	0.397668085	0.4942857143	0.457142857	0.2862539683
277	0.5849070597	0.3978137431	0.4942857143	0.457142857	0.2866825397
278	0.5849085204	0.3978137431	0.4942857143	0.457142857	0.2866825397
279	0.5839136202	0.3975219767	0.4914285714	0.457142857	0.2853446712
280	0.5839302656	0.4003439178	0.4914285714	0.4611180124	0.2858208617
281	0.5839303058	0.4003439178	0.4914285714	0.4611180124	0.2858208617
282	0.5839276729	0.4003439178	0.4914285714	0.4611180124	0.2858208617
283	0.5837388955	0.400284692	0.4942857143	0.4611180124	0.2875351474
284	0.5838798881	0.400284692	0.4942857143	0.4611180124	0.2876031746
285	0.5838884011	0.400284692	0.4942857143	0.4611180124	0.2876031746
286	0.5838846633	0.400284692	0.4942857143	0.4611180124	0.2880714286
287	0.5838442313	0.3967623033	0.4942857143	0.4560248445	0.2873174603
288	0.5838442313	0.3967623033	0.4942857143	0.4560248445	0.2873174603
289	0.5838542963	0.3995200021	0.4942857143	0.4598757763	0.2877936508
290	0.5838568994	0.3995200021	0.4942857143	0.4598757763	0.2877936508
291	0.5838542634	0.3995200021	0.4914285714	0.4598757763	0.2857857143
292	0.5838542634	0.3995200021	0.4914285714	0.4598757763	0.2857857143
293	0.5847977923	0.4002430111	0.4914285714	0.4598757763	0.2868809524
294	0.5847978008	0.4002430111	0.4914285714	0.4598757763	0.2868809524
295	0.5847633226	0.4001540064	0.4914285714	0.4598757763	0.2867857143
296	0.5847633141	0.4001540064	0.4914285714	0.4598757763	0.2867857143
297	0.5840787775	0.3985956356	0.4914285714	0.4586335402	0.2858333333
298	0.5840851653	0.3985956356	0.4914285714	0.4586335402	0.2858333333
299	0.5840851653	0.3985956356	0.4914285714	0.4586335402	0.2858333333
300	0.5840851653	0.3985956356	0.4914285714	0.4586335402	0.2858333333
301	0.5840645562	0.3986039702	0.4914285714	0.4586335402	0.2856269841
302	0.5841452897	0.3987069803	0.4914285714	0.4586335402	0.2857460317
303	0.5841521013	0.3987069803	0.4914285714	0.4586335402	0.285899093
304	0.5841521013	0.3987069803	0.4914285714	0.4586335402	0.285899093
305	0.5841521013	0.3987069803	0.4914285714	0.4586335402	0.285899093
306	0.5841166665	0.3966154977	0.4914285714	0.4554037265	0.2856451247
307	0.5842527564	0.3994275549	0.4942857143	0.4598757762	0.2874410431
308	0.5842518033	0.3994275549	0.4885714286	0.4598757762	0.2837267574
309	0.5840162354	0.3994275549	0.4885714286	0.4598757762	0.2851553288
310	0.5840217324	0.3980249026	0.4885714286	0.4575155278	0.2848696145
311	0.5839404072	0.3980249026	0.4885714286	0.4575155278	0.2850056689
312	0.5839404082	0.3980249026	0.4885714286	0.4575155278	0.2850056689
313	0.5901551107	0.3996265793	0.4885714286	0.4575155278	0.2864342404
314	0.5910260337	0.3999584199	0.4885714286	0.4575155278	0.2864342404
315	0.5901600505	0.3996265793	0.4885714286	0.4575155278	0.2864342404
316	0.5901587312	0.3996265793	0.4857142857	0.4575155278	0.2844478458
317	0.5905098713	0.3997831314	0.4857142857	0.4575155278	0.284685941
318	0.590516494	0.3997831314	0.4828571429	0.4575155278	0.2828310658
319	0.5913827846	0.3992139835	0.4857142857	0.4559006209	0.2842596372
320	0.5905118691	0.3988821429	0.4857142857	0.4559006209	0.2842596372
321	0.59050382	0.3988821429	0.4828571429	0.4559006209	0.28311678
322	0.5905043639	0.3988821429	0.4828571429	0.4559006209	0.2835249433
323	0.5905045305	0.3988821429	0.4857142857	0.4559006209	0.2855249433
324	0.5905045215	0.3988821429	0.4857142857	0.4559006209	0.2855249433
325	0.5905046069	0.3988821429	0.4857142857	0.4559006209	0.2856519274
326	0.5905036734	0.3988821429	0.4857142857	0.4559006209	0.2854478458
327	0.5908016883	0.3989868869	0.4857142857	0.4559006209	0.2854478458
328	0.5905046151	0.3988821429	0.4857142857	0.4559006209	0.2852891156
329	0.5905059986	0.3991082261	0.4857142857	0.4561490681	0.2852891156
330	0.5904393337	0.3991082261	0.4828571429	0.4561490681	0.2832380952
331	0.5894342064	0.3986601644	0.4828571429	0.4561490681	0.2831190476
332	0.5894343846	0.3986601644	0.4857142857	0.4561490681	0.284547619
333	0.5894307457	0.3986601644	0.4857142857	0.4561490681	0.2843435374
334	0.5894296782	0.3986601644	0.4857142857	0.4561490681	0.2845340136
335	0.5894296761	0.3986601644	0.4857142857	0.4561490681	0.2845340136
336	0.589671456	0.3986601644	0.4885714286	0.4561490681	0.2851054422
337	0.5896710873	0.3986601644	0.4885714286	0.4561490681	0.285962585
338	0.5898601161	0.3988421391	0.4885714286	0.4561490681	0.286452381
339	0.5898601297	0.3988421391	0.4857142857	0.4561490681	0.2846507937
340	0.5891256372	0.3984047519	0.4857142857	0.4561490681	0.2846507937
341	0.5891238077	0.3984047519	0.4857142857	0.4561490681	0.2844977324
342	0.5891241227	0.3984047519	0.4857142857	0.4561490681	0.2844977324
343	0.5898744936	0.3989449444	0.4857142857	0.4561490681	0.2855011338
344	0.5891545685	0.3984047519	0.4857142857	0.4561490681	0.2846337868
345	0.5883428634	0.3977983145	0.4857142857	0.4561490681	0.2841972789
346	0.5879208744	0.3974761796	0.4857142857	0.4561490681	0.2841054422
347	0.5881100845	0.3977006509	0.4857142857	0.4561490681	0.2840544218
348	0.5881100949	0.3983030486	0.4857142857	0.4571428568	0.284244898
349	0.5878430784	0.3981097342	0.4857142857	0.4571428568	0.2843718821
350	0.588105351	0.3983110147	0.4857142857	0.4571428568	0.284244898
351	0.5881058991	0.3983110147	0.4857142857	0.4571428568	0.2843718821
352	0.5876782834	0.3978400842	0.4885714286	0.4571428568	0.2860861678
353	0.587678027	0.3978400842	0.4885714286	0.4571428568	0.2860861678
354	0.5876788005	0.3978400842	0.4914285714	0.4571428568	0.2875147392
355	0.5876791809	0.3978400842	0.4914285714	0.4571428568	0.2875147392
356	0.5876792442	0.3978400842	0.4914285714	0.4571428568	0.2876281179
357	0.5876784999	0.3978400842	0.4942857143	0.4571428568	0.2896281179
358	0.5876775845	0.3978400842	0.4914285714	0.4571428568	0.2875090703
359	0.5876775845	0.3978400842	0.4914285714	0.4571428568	0.2875090703
360	0.5881091217	0.3980198114	0.4942857143	0.4571428568	0.2896281179
361	0.5881371273	0.3994346373	0.4942857143	0.4592546582	0.2899138322
362	0.5884345751	0.3995393813	0.4942857143	0.4592546582	0.2899138322
363	0.5881371273	0.3994346373	0.4942857143	0.4592546582	0.2899138322
364	0.5881253343	0.3994346373	0.4942857143	0.4592546582	0.289760771
365	0.588423392	0.3995302581	0.4942857143	0.4592546582	0.289760771
366	0.5882026408	0.3990404442	0.4942857143	0.4592546582	0.2892845805
367	0.5882026408	0.3990404442	0.4942857143	0.4592546582	0.2892845805
368	0.5878286201	0.3985392345	0.4942857143	0.4592546582	0.2888560091
369	0.5878299612	0.3987234571	0.4914285714	0.459627329	0.2868560091
370	0.5878307021	0.3987234571	0.4942857143	0.459627329	0.2880068027
371	0.5880902276	0.3991300076	0.4942857143	0.459627329	0.2889591837
372	0.5880902221	0.3991300076	0.4942857143	0.459627329	0.2887687075
373	0.5874446275	0.3985898151	0.4971428571	0.459627329	0.2888401361
374	0.5879747508	0.3991611891	0.4971428571	0.459627329	0.2893163265
375	0.5874476776	0.3985898151	0.4971428571	0.459627329	0.2888401361
376	0.5875832896	0.3986638467	0.4971428571	0.459627329	0.2888401361
377	0.5875832903	0.3986638467	0.4971428571	0.459627329	0.2888401361
378	0.5881125155	0.3992352207	0.4971428571	0.459627329	0.2893163265
379	0.5881125155	0.3992352207	0.4971428571	0.459627329	0.2893163265
380	0.5881125155	0.3992352207	0.4971428571	0.459627329	0.2893163265
381	0.5881125155	0.3992352207	0.4971428571	0.459627329	0.2893163265
382	0.5880769979	0.3992229934	0.4971428571	0.459627329	0.2893163265
383	0.5880761942	0.3992229934	0.4942857143	0.459627329	0.287824263
384	0.5881117118	0.3992352207	0.4942857143	0.459627329	0.287824263
